NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Luke Kornet,rebounds,under,draftkings,4.5,-154,4.5,-129,2025-03-25
Luke Kornet,assists,over,espnbet,0.5,200,0.5,225,2025-03-24
Luke Kornet,assists,under,espnbet,0.5,-300,0.5,-225,2025-03-24
Luke Kornet,points,over,espnbet,0.5,100,0.5,117,2025-03-24
Luke Kornet,points,under,espnbet,0.5,-130,0.5,-117,2025-03-24
Luke Kornet,rebounds,over,espnbet,0.5,-215,1.0,100,2025-03-24
Luke Kornet,rebounds,under,espnbet,0.5,150,1.0,100,2025-03-24
Harrison Barnes,rebounds,over,draftkings,3.5,100,3.5,115,2025-03-25
Harrison Barnes,rebounds,over,espnbet,3.5,105,3.5,115,2025-03-25
Harrison Barnes,rebounds,over,fanduel,3.5,126,3.5,115,2025-03-25
Harrison Barnes,rebounds,over,betmgm,3.5,-130,3.5,115,2025-03-25
Harrison Barnes,rebounds,over,betrivers,3.5,110,3.5,115,2025-03-25
Harrison Barnes,points,over,draftkings,11.5,-115,11.0,100,2025-03-25
Harrison Barnes,points,over,espnbet,11.5,-105,11.0,100,2025-03-25
Harrison Barnes,points,over,fanduel,11.5,-104,11.0,100,2025-03-25
Harrison Barnes,points,over,betmgm,11.5,110,11.0,100,2025-03-25
Harrison Barnes,points,over,betrivers,10.5,-134,11.0,100,2025-03-25
Harrison Barnes,points,under,draftkings,11.5,-115,11.0,100,2025-03-25
Harrison Barnes,points,under,espnbet,11.5,-125,11.0,100,2025-03-25
Harrison Barnes,points,under,fanduel,11.5,-122,11.0,100,2025-03-25
Harrison Barnes,points,under,betmgm,11.5,-155,11.0,100,2025-03-25
Harrison Barnes,points,under,betrivers,10.5,100,11.0,100,2025-03-25
Harrison Barnes,rebounds,under,draftkings,3.5,-130,3.5,-115,2025-03-25
Harrison Barnes,rebounds,under,espnbet,3.5,-140,3.5,-115,2025-03-25
Harrison Barnes,rebounds,under,fanduel,3.5,-168,3.5,-115,2025-03-25
Harrison Barnes,rebounds,under,betmgm,3.5,-110,3.5,-115,2025-03-25
Harrison Barnes,rebounds,under,betrivers,3.5,-148,3.5,-115,2025-03-25
Devin Vassell,points,over,draftkings,26.5,-160,20.5,100,2025-03-25
Devin Vassell,points,over,espnbet,18.5,-105,20.5,100,2025-03-25
Devin Vassell,points,over,fanduel,18.5,-118,20.5,100,2025-03-25
Devin Vassell,points,over,betmgm,18.5,-105,20.5,100,2025-03-25
Devin Vassell,points,over,betrivers,18.5,-112,20.5,100,2025-03-25
Devin Vassell,rebounds,over,draftkings,4.5,-105,4.5,107,2025-03-25
Devin Vassell,rebounds,over,espnbet,4.5,-130,4.5,107,2025-03-25
Devin Vassell,rebounds,over,fanduel,4.5,110,4.5,107,2025-03-25
Devin Vassell,rebounds,over,betmgm,4.5,145,4.5,107,2025-03-25
Devin Vassell,rebounds,over,betrivers,4.5,107,4.5,107,2025-03-25
Devin Vassell,rebounds,under,draftkings,4.5,-125,4.5,-107,2025-03-25
Devin Vassell,rebounds,under,espnbet,4.5,100,4.5,-107,2025-03-25
Devin Vassell,rebounds,under,fanduel,4.5,-140,4.5,-107,2025-03-25
Devin Vassell,rebounds,under,betmgm,4.5,-210,4.5,-107,2025-03-25
Devin Vassell,rebounds,under,betrivers,4.5,-143,4.5,-107,2025-03-25
Devin Vassell,points,under,draftkings,26.5,124,20.5,100,2025-03-25
Devin Vassell,points,under,espnbet,18.5,-125,20.5,100,2025-03-25
Devin Vassell,points,under,fanduel,18.5,-112,20.5,100,2025-03-25
Devin Vassell,points,under,betmgm,18.5,-125,20.5,100,2025-03-25
Devin Vassell,points,under,betrivers,18.5,-120,20.5,100,2025-03-25
Stephon Castle,points,under,draftkings,19.5,-125,19.5,105,2025-03-25
Stephon Castle,points,under,espnbet,19.5,-165,19.5,105,2025-03-25
Stephon Castle,points,under,fanduel,19.5,-108,19.5,105,2025-03-25
Stephon Castle,points,under,betmgm,17.5,-160,19.5,105,2025-03-25
Stephon Castle,points,under,betrivers,19.5,-109,19.5,105,2025-03-25
Stephon Castle,points,over,draftkings,19.5,-105,19.5,-105,2025-03-25
Stephon Castle,points,over,espnbet,19.5,115,19.5,-105,2025-03-25
Stephon Castle,points,over,fanduel,19.5,-118,19.5,-105,2025-03-25
Stephon Castle,points,over,betmgm,17.5,115,19.5,-105,2025-03-25
Stephon Castle,points,over,betrivers,19.5,-122,19.5,-105,2025-03-25
Jalen Duren,assists,over,draftkings,3.5,124,3.0,100,2025-03-25
Jalen Duren,assists,over,espnbet,3.5,110,3.0,100,2025-03-25
Jalen Duren,assists,over,fanduel,3.5,102,3.0,100,2025-03-25
Jalen Duren,assists,over,betmgm,3.5,-210,3.0,100,2025-03-25
Jalen Duren,assists,over,betrivers,3.5,108,3.0,100,2025-03-25
Jalen Duren,assists,under,draftkings,3.5,-160,3.0,100,2025-03-25
Jalen Duren,assists,under,espnbet,3.5,-150,3.0,100,2025-03-25
Jalen Duren,assists,under,fanduel,3.5,-130,3.0,100,2025-03-25
Jalen Duren,assists,under,betmgm,3.5,145,3.0,100,2025-03-25
Jalen Duren,assists,under,betrivers,3.5,-143,3.0,100,2025-03-25
Ausar Thompson,assists,over,draftkings,2.5,-110,2.5,-118,2025-03-25
Ausar Thompson,assists,over,espnbet,2.5,-140,2.5,-118,2025-03-25
Ausar Thompson,assists,over,betmgm,2.5,-110,2.5,-118,2025-03-25
Ausar Thompson,assists,over,fanduel,2.5,-130,2.5,-118,2025-03-25
Ausar Thompson,assists,under,draftkings,2.5,-120,2.5,118,2025-03-25
Ausar Thompson,assists,under,espnbet,2.5,105,2.5,118,2025-03-25
Ausar Thompson,assists,under,betmgm,2.5,-130,2.5,118,2025-03-25
Ausar Thompson,assists,under,fanduel,2.5,102,2.5,118,2025-03-25
Cade Cunningham,assists,over,draftkings,9.5,-105,9.0,100,2025-03-25
Cade Cunningham,assists,over,espnbet,9.5,-115,9.0,100,2025-03-25
Cade Cunningham,assists,over,fanduel,9.5,104,9.0,100,2025-03-25
Cade Cunningham,assists,over,betmgm,9.5,100,9.0,100,2025-03-25
Cade Cunningham,assists,under,draftkings,9.5,-125,9.0,100,2025-03-25
Cade Cunningham,assists,under,espnbet,9.5,-115,9.0,100,2025-03-25
Cade Cunningham,assists,under,fanduel,9.5,-132,9.0,100,2025-03-25
Cade Cunningham,assists,under,betmgm,9.5,-135,9.0,100,2025-03-25
Devin Vassell,assists,over,draftkings,3.5,130,3.0,100,2025-03-25
Devin Vassell,assists,over,espnbet,3.5,130,3.0,100,2025-03-25
Devin Vassell,assists,over,fanduel,3.5,142,3.0,100,2025-03-25
Devin Vassell,assists,over,betmgm,3.5,125,3.0,100,2025-03-25
Devin Vassell,assists,over,betrivers,2.5,-177,3.0,100,2025-03-25
Devin Vassell,assists,under,draftkings,3.5,-166,3.0,100,2025-03-25
Devin Vassell,assists,under,espnbet,3.5,-180,3.0,100,2025-03-25
Devin Vassell,assists,under,fanduel,3.5,-184,3.0,100,2025-03-25
Devin Vassell,assists,under,betmgm,3.5,-165,3.0,100,2025-03-25
Devin Vassell,assists,under,betrivers,2.5,132,3.0,100,2025-03-25
Tobias Harris,assists,over,draftkings,2.5,-105,2.5,-113,2025-03-25
Tobias Harris,assists,over,espnbet,2.5,-130,2.5,-113,2025-03-25
Tobias Harris,assists,over,betmgm,2.5,-135,2.5,-113,2025-03-25
Tobias Harris,assists,over,fanduel,2.5,-120,2.5,-113,2025-03-25
Tobias Harris,assists,under,draftkings,2.5,-125,2.5,113,2025-03-25
Tobias Harris,assists,under,espnbet,2.5,100,2.5,113,2025-03-25
Tobias Harris,assists,under,betmgm,2.5,100,2.5,113,2025-03-25
Tobias Harris,assists,under,fanduel,2.5,-106,2.5,113,2025-03-25
Chris Paul,assists,over,draftkings,6.5,-110,6.5,108,2025-03-25
Chris Paul,assists,over,espnbet,6.5,-120,6.5,108,2025-03-25
Chris Paul,assists,over,fanduel,6.5,-102,6.5,108,2025-03-25
Chris Paul,assists,over,betmgm,6.5,-145,6.5,108,2025-03-25
Chris Paul,assists,over,betrivers,6.5,-105,6.5,108,2025-03-25
Chris Paul,assists,under,draftkings,6.5,-120,6.5,-108,2025-03-25
Chris Paul,assists,under,espnbet,6.5,-110,6.5,-108,2025-03-25
Chris Paul,assists,under,fanduel,6.5,-125,6.5,-108,2025-03-25
Chris Paul,assists,under,betmgm,6.5,100,6.5,-108,2025-03-25
Chris Paul,assists,under,betrivers,6.5,-127,6.5,-108,2025-03-25
Stephon Castle,assists,over,draftkings,4.5,114,3.5,-134,2025-03-25
Stephon Castle,assists,over,espnbet,4.5,125,3.5,-134,2025-03-25
Stephon Castle,assists,over,fanduel,4.5,-106,3.5,-134,2025-03-25
Stephon Castle,assists,over,betmgm,4.5,-118,3.5,-134,2025-03-25
Stephon Castle,assists,over,betrivers,4.5,128,3.5,-134,2025-03-25
Stephon Castle,assists,under,draftkings,4.5,-160,3.5,134,2025-03-25
Stephon Castle,assists,under,espnbet,4.5,-170,3.5,134,2025-03-25
Stephon Castle,assists,under,fanduel,4.5,-125,3.5,134,2025-03-25
Stephon Castle,assists,under,betmgm,4.5,-120,3.5,134,2025-03-25
Stephon Castle,assists,under,betrivers,4.5,-175,3.5,134,2025-03-25
Keldon Johnson,assists,over,espnbet,1.5,-160,1.5,-133,2025-03-25
Keldon Johnson,assists,over,draftkings,3.5,2000,1.5,-133,2025-03-25
Keldon Johnson,assists,over,betmgm,1.5,-210,1.5,-133,2025-03-25
Harrison Barnes,assists,over,draftkings,3.5,-204,1.5,132,2025-03-25
Harrison Barnes,assists,over,espnbet,1.5,120,1.5,132,2025-03-25
Harrison Barnes,assists,over,betmgm,1.5,115,1.5,132,2025-03-25
Ausar Thompson,assists,over,espnbet,0.5,-120,0.5,-104,2025-03-25
Ausar Thompson,assists,under,espnbet,0.5,-110,0.5,104,2025-03-25
Tobias Harris,assists,over,espnbet,0.5,-190,0.5,-131,2025-03-25
Tobias Harris,assists,under,espnbet,0.5,135,0.5,131,2025-03-25
Jalen Duren,assists,over,espnbet,0.5,-180,0.5,-148,2025-03-25
Jalen Duren,assists,under,espnbet,0.5,130,0.5,148,2025-03-25
Cade Cunningham,assists,over,espnbet,2.5,-160,2.5,-137,2025-03-25
Cade Cunningham,assists,under,espnbet,2.5,120,2.5,137,2025-03-25
Keldon Johnson,assists,over,espnbet,0.5,125,0.5,142,2025-03-25
Keldon Johnson,assists,under,espnbet,0.5,-170,0.5,-142,2025-03-25
Chris Paul,assists,over,espnbet,1.5,-190,2.5,143,2025-03-25
Chris Paul,assists,under,espnbet,1.5,135,2.5,-143,2025-03-25
Stephon Castle,assists,over,espnbet,0.5,-170,0.5,-145,2025-03-25
Stephon Castle,assists,under,espnbet,0.5,125,0.5,145,2025-03-25
Devin Vassell,assists,over,espnbet,0.5,-180,1.0,100,2025-03-25
Devin Vassell,assists,under,espnbet,0.5,130,1.0,100,2025-03-25
Tim Hardaway Jr,assists,over,espnbet,0.5,110,0.5,124,2025-03-25
Tim Hardaway Jr,assists,under,espnbet,0.5,-145,0.5,-124,2025-03-25
Harrison Barnes,assists,over,espnbet,0.5,185,0.5,209,2025-03-25
Harrison Barnes,assists,under,espnbet,0.5,-275,0.5,-209,2025-03-25
Tobias Harris,points,over,draftkings,16.5,-125,17.0,100,2025-03-25
Tobias Harris,points,over,espnbet,17.5,-125,17.0,100,2025-03-25
Tobias Harris,points,over,fanduel,17.5,-128,17.0,100,2025-03-25
Tobias Harris,points,over,betmgm,17.5,-110,17.0,100,2025-03-25
Tobias Harris,points,over,betrivers,17.5,-110,17.0,100,2025-03-25
Tobias Harris,points,under,draftkings,16.5,-105,17.0,100,2025-03-25
Tobias Harris,points,under,espnbet,17.5,-105,17.0,100,2025-03-25
Tobias Harris,points,under,fanduel,17.5,-104,17.0,100,2025-03-25
Tobias Harris,points,under,betmgm,17.5,-125,17.0,100,2025-03-25
Tobias Harris,points,under,betrivers,17.5,-121,17.0,100,2025-03-25
Cade Cunningham,points,over,draftkings,27.5,-115,27.5,105,2025-03-25
Cade Cunningham,points,over,espnbet,26.5,-125,27.5,105,2025-03-25
Cade Cunningham,points,over,fanduel,27.5,-102,27.5,105,2025-03-25
Cade Cunningham,points,over,betmgm,26.5,-125,27.5,105,2025-03-25
Cade Cunningham,points,under,draftkings,27.5,-115,27.5,-105,2025-03-25
Cade Cunningham,points,under,espnbet,26.5,-105,27.5,-105,2025-03-25
Cade Cunningham,points,under,fanduel,27.5,-125,27.5,-105,2025-03-25
Cade Cunningham,points,under,betmgm,26.5,-105,27.5,-105,2025-03-25
Ausar Thompson,points,over,draftkings,10.5,-120,11.5,113,2025-03-25
Ausar Thompson,points,over,espnbet,10.5,-125,11.5,113,2025-03-25
Ausar Thompson,points,over,fanduel,10.5,-125,11.5,113,2025-03-25
Ausar Thompson,points,over,betmgm,10.5,-130,11.5,113,2025-03-25
Ausar Thompson,points,over,betrivers,10.5,-134,11.5,113,2025-03-25
Ausar Thompson,points,under,draftkings,10.5,-110,11.5,-113,2025-03-25
Ausar Thompson,points,under,espnbet,10.5,-105,11.5,-113,2025-03-25
Ausar Thompson,points,under,fanduel,10.5,-102,11.5,-113,2025-03-25
Ausar Thompson,points,under,betmgm,10.5,-105,11.5,-113,2025-03-25
Ausar Thompson,points,under,betrivers,10.5,100,11.5,-113,2025-03-25
Tim Hardaway Jr,points,over,draftkings,12.5,-105,10.5,-110,2025-03-25
Tim Hardaway Jr,points,over,espnbet,9.5,-115,10.5,-110,2025-03-25
Tim Hardaway Jr,points,over,betmgm,10.5,-115,10.5,-110,2025-03-25
Tim Hardaway Jr,points,over,fanduel,10.5,-125,10.5,-110,2025-03-25
Tim Hardaway Jr,points,over,betrivers,10.5,-134,10.5,-110,2025-03-25
Tim Hardaway Jr,points,under,draftkings,12.5,-125,10.5,110,2025-03-25
Tim Hardaway Jr,points,under,espnbet,9.5,-125,10.5,110,2025-03-25
Tim Hardaway Jr,points,under,betmgm,10.5,-115,10.5,110,2025-03-25
Tim Hardaway Jr,points,under,fanduel,10.5,-102,10.5,110,2025-03-25
Tim Hardaway Jr,points,under,betrivers,10.5,100,10.5,110,2025-03-25
Jalen Duren,points,over,draftkings,15.5,-105,15.5,108,2025-03-25
Jalen Duren,points,over,espnbet,15.5,-105,15.5,108,2025-03-25
Jalen Duren,points,over,fanduel,15.5,-128,15.5,108,2025-03-25
Jalen Duren,points,over,betmgm,15.5,-105,15.5,108,2025-03-25
Jalen Duren,points,over,betrivers,15.5,-104,15.5,108,2025-03-25
Jalen Duren,points,under,draftkings,15.5,-125,15.5,-108,2025-03-25
Jalen Duren,points,under,espnbet,15.5,-125,15.5,-108,2025-03-25
Jalen Duren,points,under,fanduel,15.5,100,15.5,-108,2025-03-25
Jalen Duren,points,under,betmgm,15.5,-130,15.5,-108,2025-03-25
Jalen Duren,points,under,betrivers,15.5,-129,15.5,-108,2025-03-25
Keldon Johnson,points,over,espnbet,12.5,-125,13.0,100,2025-03-25
Keldon Johnson,points,over,draftkings,13.5,-115,13.0,100,2025-03-25
Keldon Johnson,points,over,betmgm,12.5,-125,13.0,100,2025-03-25
Keldon Johnson,points,over,fanduel,13.5,-104,13.0,100,2025-03-25
Keldon Johnson,points,over,betrivers,12.5,-125,13.0,100,2025-03-25
Keldon Johnson,points,under,espnbet,12.5,-105,13.0,100,2025-03-25
Keldon Johnson,points,under,draftkings,13.5,-115,13.0,100,2025-03-25
Keldon Johnson,points,under,betmgm,12.5,-105,13.0,100,2025-03-25
Keldon Johnson,points,under,fanduel,13.5,-122,13.0,100,2025-03-25
Keldon Johnson,points,under,betrivers,12.5,-107,13.0,100,2025-03-25
Chris Paul,points,over,draftkings,7.5,-120,7.0,100,2025-03-25
Chris Paul,points,over,espnbet,6.5,-125,7.0,100,2025-03-25
Chris Paul,points,over,fanduel,7.5,-115,7.0,100,2025-03-25
Chris Paul,points,over,betmgm,7.5,100,7.0,100,2025-03-25
Chris Paul,points,over,betrivers,7.5,-121,7.0,100,2025-03-25
Chris Paul,points,under,draftkings,7.5,-110,7.0,100,2025-03-25
Chris Paul,points,under,espnbet,6.5,-105,7.0,100,2025-03-25
Chris Paul,points,under,fanduel,7.5,-111,7.0,100,2025-03-25
Chris Paul,points,under,betmgm,7.5,-135,7.0,100,2025-03-25
Chris Paul,points,under,betrivers,7.5,-110,7.0,100,2025-03-25
Tobias Harris,points,over,espnbet,5.5,-130,5.5,-112,2025-03-25
Tobias Harris,points,over,fanduel,5.5,-130,5.5,-112,2025-03-25
Tobias Harris,points,under,espnbet,5.5,100,5.5,112,2025-03-25
Tobias Harris,points,under,fanduel,5.5,-102,5.5,112,2025-03-25
Devin Vassell,points,over,espnbet,5.5,-105,5.5,106,2025-03-25
Devin Vassell,points,over,fanduel,5.5,-114,5.5,106,2025-03-25
Devin Vassell,points,under,espnbet,5.5,-125,5.5,-106,2025-03-25
Devin Vassell,points,under,fanduel,5.5,-114,5.5,-106,2025-03-25
Cade Cunningham,points,over,espnbet,7.5,100,7.0,100,2025-03-25
Cade Cunningham,points,over,fanduel,7.5,-118,7.0,100,2025-03-25
Cade Cunningham,points,under,espnbet,7.5,-130,7.0,100,2025-03-25
Cade Cunningham,points,under,fanduel,7.5,-112,7.0,100,2025-03-25
Tim Hardaway Jr,points,over,espnbet,2.5,-145,3.0,100,2025-03-25
Tim Hardaway Jr,points,over,fanduel,2.5,-160,3.0,100,2025-03-25
Tim Hardaway Jr,points,under,espnbet,2.5,110,3.0,100,2025-03-25
Tim Hardaway Jr,points,under,fanduel,2.5,120,3.0,100,2025-03-25
Keldon Johnson,points,over,espnbet,2.5,-125,2.5,-110,2025-03-25
Keldon Johnson,points,under,espnbet,2.5,-105,2.5,110,2025-03-25
Ausar Thompson,points,over,espnbet,2.5,-105,2.5,111,2025-03-25
Ausar Thompson,points,over,fanduel,2.5,104,2.5,111,2025-03-25
Ausar Thompson,points,under,espnbet,2.5,-125,2.5,-111,2025-03-25
Ausar Thompson,points,under,fanduel,2.5,-138,2.5,-111,2025-03-25
Harrison Barnes,points,over,espnbet,2.5,-150,3.5,114,2025-03-25
Harrison Barnes,points,over,fanduel,2.5,-146,3.5,114,2025-03-25
Harrison Barnes,points,under,espnbet,2.5,115,3.5,-114,2025-03-25
Harrison Barnes,points,under,fanduel,2.5,110,3.5,-114,2025-03-25
Stephon Castle,points,over,espnbet,4.5,-140,5.0,100,2025-03-25
Stephon Castle,points,over,fanduel,4.5,-152,5.0,100,2025-03-25
Stephon Castle,points,under,espnbet,4.5,105,5.0,100,2025-03-25
Stephon Castle,points,under,fanduel,4.5,114,5.0,100,2025-03-25
Chris Paul,points,over,espnbet,1.5,-120,1.5,-102,2025-03-25
Chris Paul,points,under,espnbet,1.5,-110,1.5,102,2025-03-25
Jalen Duren,points,over,espnbet,4.5,125,4.5,133,2025-03-25
Jalen Duren,points,over,fanduel,3.5,-154,4.5,133,2025-03-25
Jalen Duren,points,under,espnbet,4.5,-170,4.5,-133,2025-03-25
Jalen Duren,points,under,fanduel,3.5,116,4.5,-133,2025-03-25
Jalen Duren,rebounds,over,draftkings,11.5,-135,11.5,-104,2025-03-25
Jalen Duren,rebounds,over,espnbet,12.5,105,11.5,-104,2025-03-25
Jalen Duren,rebounds,over,fanduel,11.5,-136,11.5,-104,2025-03-25
Jalen Duren,rebounds,over,betmgm,12.5,115,11.5,-104,2025-03-25
Jalen Duren,rebounds,over,betrivers,11.5,-117,11.5,-104,2025-03-25
Jalen Duren,rebounds,under,draftkings,11.5,105,11.5,104,2025-03-25
Jalen Duren,rebounds,under,espnbet,12.5,-140,11.5,104,2025-03-25
Jalen Duren,rebounds,under,fanduel,11.5,106,11.5,104,2025-03-25
Jalen Duren,rebounds,under,betmgm,12.5,-155,11.5,104,2025-03-25
Jalen Duren,rebounds,under,betrivers,11.5,-114,11.5,104,2025-03-25
Tim Hardaway Jr,rebounds,over,draftkings,2.5,-115,2.5,-113,2025-03-25
Tim Hardaway Jr,rebounds,over,espnbet,2.5,-130,2.5,-113,2025-03-25
Tim Hardaway Jr,rebounds,over,betmgm,2.5,145,2.5,-113,2025-03-25
Tim Hardaway Jr,rebounds,over,fanduel,2.5,-146,2.5,-113,2025-03-25
Tim Hardaway Jr,rebounds,under,draftkings,2.5,-115,2.5,113,2025-03-25
Tim Hardaway Jr,rebounds,under,espnbet,2.5,100,2.5,113,2025-03-25
Tim Hardaway Jr,rebounds,under,betmgm,2.5,-210,2.5,113,2025-03-25
Tim Hardaway Jr,rebounds,under,fanduel,2.5,114,2.5,113,2025-03-25
Ausar Thompson,rebounds,over,draftkings,5.5,-110,5.5,108,2025-03-25
Ausar Thompson,rebounds,over,espnbet,5.5,-110,5.5,108,2025-03-25
Ausar Thompson,rebounds,over,fanduel,5.5,106,5.5,108,2025-03-25
Ausar Thompson,rebounds,over,betmgm,5.5,-155,5.5,108,2025-03-25
Ausar Thompson,rebounds,over,betrivers,5.5,-117,5.5,108,2025-03-25
Ausar Thompson,rebounds,under,draftkings,5.5,-120,5.5,-108,2025-03-25
Ausar Thompson,rebounds,under,espnbet,5.5,-120,5.5,-108,2025-03-25
Ausar Thompson,rebounds,under,fanduel,5.5,-136,5.5,-108,2025-03-25
Ausar Thompson,rebounds,under,betmgm,5.5,110,5.5,-108,2025-03-25
Ausar Thompson,rebounds,under,betrivers,5.5,-114,5.5,-108,2025-03-25
Chris Paul,rebounds,over,draftkings,3.5,140,3.0,100,2025-03-25
Chris Paul,rebounds,over,espnbet,3.5,125,3.0,100,2025-03-25
Chris Paul,rebounds,over,fanduel,2.5,-166,3.0,100,2025-03-25
Chris Paul,rebounds,over,betmgm,2.5,120,3.0,100,2025-03-25
Chris Paul,rebounds,over,betrivers,2.5,-177,3.0,100,2025-03-25
Chris Paul,rebounds,under,draftkings,3.5,-180,3.0,100,2025-03-25
Chris Paul,rebounds,under,espnbet,3.5,-170,3.0,100,2025-03-25
Chris Paul,rebounds,under,fanduel,2.5,130,3.0,100,2025-03-25
Chris Paul,rebounds,under,betmgm,2.5,-175,3.0,100,2025-03-25
Chris Paul,rebounds,under,betrivers,2.5,132,3.0,100,2025-03-25
Keldon Johnson,rebounds,over,espnbet,5.5,115,4.5,-127,2025-03-25
Keldon Johnson,rebounds,over,draftkings,4.5,-154,4.5,-127,2025-03-25
Keldon Johnson,rebounds,over,betmgm,4.5,105,4.5,-127,2025-03-25
Keldon Johnson,rebounds,over,fanduel,4.5,-142,4.5,-127,2025-03-25
Keldon Johnson,rebounds,over,betrivers,4.5,-148,4.5,-127,2025-03-25
Keldon Johnson,rebounds,under,espnbet,5.5,-150,4.5,127,2025-03-25
Keldon Johnson,rebounds,under,draftkings,4.5,120,4.5,127,2025-03-25
Keldon Johnson,rebounds,under,betmgm,4.5,-150,4.5,127,2025-03-25
Keldon Johnson,rebounds,under,fanduel,4.5,112,4.5,127,2025-03-25
Keldon Johnson,rebounds,under,betrivers,4.5,110,4.5,127,2025-03-25
Cade Cunningham,rebounds,over,draftkings,6.5,124,6.0,100,2025-03-25
Cade Cunningham,rebounds,over,espnbet,6.5,125,6.0,100,2025-03-25
Cade Cunningham,rebounds,over,fanduel,5.5,-148,6.0,100,2025-03-25
Cade Cunningham,rebounds,over,betmgm,6.5,110,6.0,100,2025-03-25
Cade Cunningham,rebounds,under,draftkings,6.5,-160,6.0,100,2025-03-25
Cade Cunningham,rebounds,under,espnbet,6.5,-170,6.0,100,2025-03-25
Cade Cunningham,rebounds,under,fanduel,5.5,116,6.0,100,2025-03-25
Cade Cunningham,rebounds,under,betmgm,6.5,-150,6.0,100,2025-03-25
Tobias Harris,rebounds,over,draftkings,5.5,-145,6.5,130,2025-03-25
Tobias Harris,rebounds,over,espnbet,6.5,115,6.5,130,2025-03-25
Tobias Harris,rebounds,over,fanduel,5.5,-172,6.5,130,2025-03-25
Tobias Harris,rebounds,over,betmgm,5.5,-185,6.5,130,2025-03-25
Tobias Harris,rebounds,over,betrivers,5.5,-155,6.5,130,2025-03-25
Tobias Harris,rebounds,under,draftkings,5.5,114,6.5,-130,2025-03-25
Tobias Harris,rebounds,under,espnbet,6.5,-150,6.5,-130,2025-03-25
Tobias Harris,rebounds,under,fanduel,5.5,128,6.5,-130,2025-03-25
Tobias Harris,rebounds,under,betmgm,5.5,125,6.5,-130,2025-03-25
Tobias Harris,rebounds,under,betrivers,5.5,116,6.5,-130,2025-03-25
Stephon Castle,rebounds,over,draftkings,3.5,-140,3.5,-123,2025-03-25
Stephon Castle,rebounds,over,espnbet,3.5,-160,3.5,-123,2025-03-25
Stephon Castle,rebounds,over,fanduel,3.5,-132,3.5,-123,2025-03-25
Stephon Castle,rebounds,over,betmgm,3.5,125,3.5,-123,2025-03-25
Stephon Castle,rebounds,over,betrivers,3.5,-129,3.5,-123,2025-03-25
Stephon Castle,rebounds,under,draftkings,3.5,110,3.5,123,2025-03-25
Stephon Castle,rebounds,under,espnbet,3.5,120,3.5,123,2025-03-25
Stephon Castle,rebounds,under,fanduel,3.5,104,3.5,123,2025-03-25
Stephon Castle,rebounds,under,betmgm,3.5,-185,3.5,123,2025-03-25
Stephon Castle,rebounds,under,betrivers,3.5,-104,3.5,123,2025-03-25
Jalen Duren,rebounds,over,espnbet,3.5,105,3.0,100,2025-03-25
Jalen Duren,rebounds,under,espnbet,3.5,-140,3.0,100,2025-03-25
Cade Cunningham,rebounds,over,espnbet,1.5,-140,1.5,-120,2025-03-25
Cade Cunningham,rebounds,under,espnbet,1.5,105,1.5,120,2025-03-25
Ausar Thompson,rebounds,over,espnbet,1.5,105,1.5,121,2025-03-25
Ausar Thompson,rebounds,under,espnbet,1.5,-140,1.5,-121,2025-03-25
Tim Hardaway Jr,rebounds,over,espnbet,0.5,-145,0.5,-126,2025-03-25
Tim Hardaway Jr,rebounds,under,espnbet,0.5,110,0.5,126,2025-03-25
Stephon Castle,rebounds,over,espnbet,0.5,-190,0.5,-154,2025-03-25
Stephon Castle,rebounds,under,espnbet,0.5,135,0.5,154,2025-03-25
Tobias Harris,rebounds,over,espnbet,1.5,-160,2.0,100,2025-03-25
Tobias Harris,rebounds,under,espnbet,1.5,120,2.0,100,2025-03-25
Keldon Johnson,rebounds,over,espnbet,1.5,145,1.5,166,2025-03-25
